Movie Name,Gross collection,Stars,Genre,Votes
Exit Wounds,$51.76M,"['Steven Seagal', 'DMX', 'Isaiah Washington', 'Anthony Anderson']","Action, Crime, Thriller","36,289"
The Skulls,$35.05M,"['Joshua Jackson', 'Paul Walker', 'Hill Harper', 'Leslie Bibb']","Action, Crime, Drama","33,103"
12 Rounds,$12.23M,"['John Cena', 'Ashley Scott', 'Aidan Gillen', 'Steve Harris']","Action, Crime, Thriller","29,813"
Fire with Fire,-,"['Josh Duhamel', 'Bruce Willis', 'Rosario Dawson', ""Vincent D'Onofrio""]","Action, Thriller","27,152"
Metro,$31.99M,"['Eddie Murphy', 'Michael Rapaport', 'Kim Miyori', 'Art Evans']","Action, Comedy, Crime","28,418"
The Contract,-,"['John Cusack', 'Morgan Freeman', 'Jamie Anderson', 'Alice Krige']","Action, Crime, Drama","25,628"
Bang Bang,$2.55M,"['Hrithik Roshan', 'Katrina Kaif', 'Pawan Malhotra', 'Danny Denzongpa']","Action, Adventure, Comedy","25,175"
Once There Was a Tiger,$2.35M,"['Kabir Khan', 'Salman Khan', 'Katrina Kaif', 'Girish Karnad', 'Roshan Seth']","Action, Adventure, Romance","36,433"
Baywatch,$58.06M,"['Dwayne Johnson', 'Zac Efron', 'Alexandra Daddario', 'Priyanka Chopra Jonas']","Action, Comedy, Crime","194,736"
Shotgun Wedding,-,"['Jennifer Lopez', 'Josh Duhamel', 'Lenny Kravitz', 'Jennifer Coolidge']","Action, Comedy, Romance","32,713"
The Scorpion King,$91.05M,"['Dwayne Johnson', 'Steven Brand', 'Michael Clarke Duncan', 'Kelly Hu']","Action, Adventure, Fantasy","142,448"
Willy's Wonderland,-,"['Nicolas Cage', 'Emily Tosta', 'Beth Grant', 'Ric Reitz']","Action, Comedy, Horror","33,733"
Spiderhead,-,"['Chris Hemsworth', 'Miles Teller', 'Jurnee Smollett', 'Mark Paguio']","Action, Crime, Drama","62,724"
The Core,$31.19M,"['Aaron Eckhart', 'Hilary Swank', 'Delroy Lindo', 'Bruce Greenwood']","Action, Adventure, Sci-Fi","104,779"
Infinite,-,"['Mark Wahlberg', 'Chiwetel Ejiofor', 'Sophie Cookson', ""Dylan O'Brien""]","Action, Sci-Fi, Thriller","55,944"
Green Lantern,$116.60M,"['Ryan Reynolds', 'Blake Lively', 'Peter Sarsgaard', 'Mark Strong']","Action, Adventure, Sci-Fi","290,717"
George of the Jungle,$105.26M,"['Brendan Fraser', 'Leslie Mann', 'Thomas Haden Church', 'Richard Roundtree']","Action, Adventure, Comedy","82,012"
Pompeii,$23.22M,"['Kit Harington', 'Emily Browning', 'Kiefer Sutherland', 'Adewale Akinnuoye-Agbaje']","Action, Adventure, Drama","113,972"
Sweet Girl,-,"['Jason Momoa', 'Isabela Merced', 'Manuel Garcia-Rulfo', 'Adria Arjona']","Action, Drama, Thriller","33,836"
The Bounty Hunter,$67.06M,"['Jennifer Aniston', 'Gerard Butler', 'Gio Perez', 'Joel Marsh Garland']","Action, Comedy, Romance","131,435"
Volcano,$49.32M,"['Tommy Lee Jones', 'Anne Heche', 'Gaby Hoffmann', 'Don Cheadle']","Action, Drama, Sci-Fi","79,397"
Your Highness,$21.60M,"['Danny McBride', 'Natalie Portman', 'James Franco', 'Rasmus Hardiker']","Action, Adventure, Comedy","103,115"
The Cloverfield Paradox,-,"['Gugu Mbatha-Raw', 'David Oyelowo', 'Daniel Brühl', 'John Ortiz']","Action, Adventure, Horror","109,463"
Snakes on a Plane,$34.02M,"['Samuel L. Jackson', 'Julianna Margulies', 'Nathan Phillips', 'Rachel Blanchard']","Action, Adventure, Crime","142,345"
Resident Evil: The Final Chapter,$26.83M,"['Milla Jovovich', 'Iain Glen', 'Ali Larter', 'Shawn Roberts']","Action, Horror, Sci-Fi","97,898"
Seventh Son,$17.22M,"['Ben Barnes', 'Julianne Moore', 'Jeff Bridges', 'Alicia Vikander']","Action, Adventure, Fantasy","79,200"
Peninsula,$1.23M,"['Gang Dong-won', 'Lee Jung-hyun', 'Re Lee', 'Hae-hyo Kwon']","Action, Horror, Thriller","35,412"
Star Trek V: The Final Frontier,$52.21M,"['William Shatner', 'Leonard Nimoy', 'DeForest Kelley', 'James Doohan']","Action, Adventure, Fantasy","62,441"
Eight Legged Freaks,$17.32M,"['David Arquette', 'Kari Wuhrer', 'Scott Terra', 'Scarlett Johansson']","Action, Adventure, Comedy","58,994"
Lara Croft: Tomb Raider - The Cradle of Life,$65.66M,"['Angelina Jolie', 'Gerard Butler', 'Chris Barrie', 'Ciarán Hinds']","Action, Adventure, Fantasy","142,030"
Under Siege 2: Dark Territory,$50.02M,"['Steven Seagal', 'Eric Bogosian', 'Everett McGill', 'Katherine Heigl']","Action, Adventure, Thriller","48,683"
Beverly Hills Cop III,$42.61M,"['Eddie Murphy', 'Jon Tenney', 'Joey Travolta', 'Eugene Collier']","Action, Comedy, Crime","84,532"
Virtuosity,$24.05M,"['Denzel Washington', 'Russell Crowe', 'Kelly Lynch', 'Stephen Spinella']","Action, Crime, Sci-Fi","31,388"
The Happytime Murders,$20.71M,"['Melissa McCarthy', 'Elizabeth Banks', 'Maya Rudolph', 'Leslie David Baker']","Action, Comedy, Crime","29,499"
Collateral Damage,$40.08M,"['Arnold Schwarzenegger', 'John Leguizamo', 'Francesca Neri', 'Elias Koteas']","Action, Drama, Thriller","76,764"
Babylon A.D.,$22.53M,"['Vin Diesel', 'Michelle Yeoh', 'Mélanie Thierry', 'Gérard Depardieu']","Action, Adventure, Sci-Fi","97,349"
Mortdecai,$7.61M,"['Johnny Depp', 'Gwyneth Paltrow', 'Ewan McGregor', 'Olivia Munn']","Action, Adventure, Comedy","75,127"
Whiteout,$10.28M,"['Kate Beckinsale', 'Gabriel Macht', 'Tom Skerritt', 'Columbus Short']","Action, Crime, Mystery","39,757"
Beverly Hills Ninja,$31.24M,"['Chris Farley', 'Nicollette Sheridan', 'Robin Shou', 'Nathaniel Parker']","Action, Comedy","42,841"
Cop Out,$44.88M,"['Bruce Willis', 'Tracy Morgan', 'Juan Carlos Hernández', 'Cory Fernandez']","Action, Comedy, Crime","89,426"
Stolen,$0.30M,"['Nicolas Cage', 'Malin Akerman', 'Josh Lucas', 'Danny Huston']","Action, Crime, Thriller","45,852"
Showtime,$38.08M,"['Robert De Niro', 'Eddie Murphy', 'Rene Russo', 'Rachael Harris']","Action, Comedy, Crime","64,272"
The Man,$8.33M,"['Samuel L. Jackson', 'Eugene Levy', 'Miguel Ferrer', 'Luke Goss']","Action, Comedy, Crime","26,284"
Taxi 4,-,"['Samy Naceri', 'Frédéric Diefenthal', 'Bernard Farcy', 'Emma Wiklund']","Action, Comedy, Crime","29,791"
Gunjan Saxena: The Kargil Girl,-,"['Sharan Sharma', 'Janhvi Kapoor', 'Pankaj Tripathi', 'Angad Bedi', 'Manav Vij']","Action, Biography, Drama","35,195"
The Legend,-,"['Joseph D. Sami', 'Geethika', 'Mayilsamy', 'Nassar', 'Prabhu']","Action, Drama, Romance","29,230"
65,-,"['Bryan Woods', 'Adam Driver', 'Ariana Greenblatt', 'Chloe Coleman', 'Nika King']","Action, Adventure, Drama","58,092"
Batman Forever,$184.03M,"['Val Kilmer', 'Tommy Lee Jones', 'Jim Carrey', 'Nicole Kidman']","Action, Adventure","260,076"
The Mummy,$80.10M,"['Tom Cruise', 'Sofia Boutella', 'Annabelle Wallis', 'Russell Crowe']","Action, Adventure, Fantasy","197,641"
Wonder Woman 1984,$46.37M,"['Gal Gadot', 'Chris Pine', 'Kristen Wiig', 'Pedro Pascal']","Action, Adventure, Fantasy","280,638"
The Forever Purge,$44.54M,"['Ana de la Reguera', 'Tenoch Huerta', 'Josh Lucas', 'Leven Rambin']","Action, Crime, Horror","39,161"
Gods of Egypt,$31.15M,"['Brenton Thwaites', 'Nikolaj Coster-Waldau', 'Gerard Butler', 'Chadwick Boseman']","Action, Adventure, Drama","121,700"
Snake Eyes,-,"['Henry Golding', 'Andrew Koji', 'Haruka Abe', 'Takehiro Hira']","Action, Adventure, Crime","42,310"
Godzilla,$136.31M,"['Matthew Broderick', 'Jean Reno', 'Maria Pitillo', 'Hank Azaria']","Action, Sci-Fi, Thriller","198,102"
Ava,$0.50M,"['Jessica Chastain', 'John Malkovich', 'Common', 'Geena Davis']","Action, Drama, Thriller","59,687"
Drive Angry,$10.71M,"['Nicolas Cage', 'Amber Heard', 'William Fichtner', 'Billy Burke']","Action, Comedy, Fantasy","101,748"
"Game Over, Man!",-,"['Adam Devine', 'Anders Holm', 'Blake Anderson', 'Chloe Bridges']","Action, Comedy","32,094"
Big Game,$0.02M,"['Samuel L. Jackson', 'Onni Tommila', 'Ray Stevenson', 'Victor Garber']","Action, Adventure, Comedy","34,487"
Maximum Overdrive,$7.43M,"['Emilio Estevez', 'Pat Hingle', 'Laura Harrington', 'Yeardley Smith']","Action, Comedy, Horror","34,194"
Season of the Witch,$24.83M,"['Nicolas Cage', 'Ron Perlman', 'Claire Foy', 'Stephen Campbell Moore']","Action, Adventure, Fantasy","96,366"
Killers,$47.06M,"['Katherine Heigl', 'Ashton Kutcher', 'Tom Selleck', ""Catherine O'Hara""]","Action, Comedy, Romance","94,103"
Æon Flux,$25.86M,"['Charlize Theron', 'Frances McDormand', 'Sophie Okonedo', 'Marton Csokas']","Action, Adventure, Sci-Fi","130,971"
Blackhat,$7.10M,"['Chris Hemsworth', 'Viola Davis', 'Tang Wei', 'Leehom Wang']","Action, Crime, Thriller","62,268"
Vampire Academy,$7.79M,"['Zoey Deutch', 'Lucy Fry', 'Danila Kozlovskiy', 'Gabriel Byrne']","Action, Comedy, Drama","56,003"
Outside the Wire,-,"['Anthony Mackie', 'Damson Idris', 'Enzo Cilenti', 'Emily Beecham']","Action, Adventure, Fantasy","44,208"
The Tuxedo,$50.55M,"['Jackie Chan', 'Jennifer Love Hewitt', 'Jason Isaacs', 'Debi Mazar']","Action, Comedy, Sci-Fi","86,528"
The Last Legion,$5.93M,"['Colin Firth', 'Ben Kingsley', 'Aishwarya Rai Bachchan', 'Peter Mullan']","Action, Adventure, History","36,579"
D3: The Mighty Ducks,$22.94M,"['Emilio Estevez', 'Jeffrey Nordling', 'David Selby', 'Heidi Kling']","Action, Comedy, Drama","27,941"
The Spy Next Door,$24.27M,"['Jackie Chan', 'Amber Valletta', 'Billy Ray Cyrus', 'Madeline Carroll']","Action, Comedy, Family","45,709"
Pathfinder,$10.23M,"['Karl Urban', 'Clancy Brown', 'Moon Bloodgood', 'Russell Means']","Action, Adventure, Drama","45,472"
The Man with the Iron Fists,$15.63M,"['Russell Crowe', 'Cung Le', 'Lucy Liu', 'RZA']",Action,"63,627"
Battle for the Planet of the Apes,$8.84M,"['Roddy McDowall', 'Claude Akins', 'Natalie Trundy', 'Severn Darden']","Action, Sci-Fi","32,384"
Bulletproof Monk,$23.02M,"['Chow Yun-Fat', 'Seann William Scott', 'Jaime King', 'Karel Roden']","Action, Comedy, Fantasy","51,384"
Stone,$1.80M,"['Edward Norton', 'Milla Jovovich', 'Robert De Niro', 'Frances Conroy']","Action, Drama, Mystery","42,295"
Killing Season,$0.03M,"['Robert De Niro', 'John Travolta', 'Milo Ventimiglia', 'Liz Olin']","Action, Drama, Thriller","38,224"
I Spy,$33.56M,"['Eddie Murphy', 'Owen Wilson', 'Famke Janssen', 'Malcolm McDowell']","Action, Adventure, Comedy","52,618"
Dhoom 3,$8.03M,"['Aamir Khan', 'Katrina Kaif', 'Abhishek Bachchan', 'Uday Chopra']","Action, Crime, Drama","47,835"
The Predator,$51.02M,"['Boyd Holbrook', 'Trevante Rhodes', 'Jacob Tremblay', 'Keegan-Michael Key']","Action, Adventure, Horror","138,684"
Daredevil,$102.54M,"['Ben Affleck', 'Jennifer Garner', 'Colin Farrell', 'Michael Clarke Duncan']","Action, Crime","224,780"
Legion,$40.17M,"['Paul Bettany', 'Dennis Quaid', 'Charles S. Dutton', 'Lucas Black']","Action, Fantasy, Horror","108,409"
The New Mutants,$23.86M,"['Maisie Williams', 'Anya Taylor-Joy', 'Charlie Heaton', 'Alice Braga']","Action, Horror, Mystery","84,917"
Geostorm,$33.70M,"['Gerard Butler', 'Jim Sturgess', 'Abbie Cornish', 'Alexandra Maria Lara']","Action, Sci-Fi, Thriller","113,493"
Masters of the Universe,$17.34M,"['Dolph Lundgren', 'Frank Langella', 'Meg Foster', 'Billy Barty']","Action, Adventure, Fantasy","42,653"
Ghost Rider,$115.80M,"['Nicolas Cage', 'Eva Mendes', 'Sam Elliott', 'Matt Long']","Action, Fantasy, Thriller","246,043"
Tank Girl,$4.06M,"['Lori Petty', 'Ice-T', 'Naomi Watts', 'Don Harvey']","Action, Comedy, Sci-Fi","33,377"
Robin Hood,$30.82M,"['Taron Egerton', 'Jamie Foxx', 'Ben Mendelsohn', 'Eve Hewson']","Action, Adventure, Drama","76,914"
Point Break,$28.78M,"['Edgar Ramírez', 'Luke Bracey', 'Ray Winstone', 'Teresa Palmer']","Action, Adventure, Crime","64,832"
Jupiter Ascending,$47.39M,"['Lilly Wachowski', 'Channing Tatum', 'Mila Kunis', 'Eddie Redmayne', 'Sean Bean']","Action, Adventure, Sci-Fi","191,817"
Red Dawn,$44.81M,"['Chris Hemsworth', 'Isabel Lucas', 'Josh Hutcherson', 'Josh Peck']","Action, Drama","78,967"
The Karate Kid Part III,$38.96M,"['Ralph Macchio', 'Pat Morita', 'Robyn Lively', 'Thomas Ian Griffith']","Action, Drama, Family","66,744"
Congo,$81.02M,"['Laura Linney', 'Tim Curry', 'Dylan Walsh', 'Ernie Hudson']","Action, Adventure, Mystery","47,372"
Max Payne,$40.69M,"['Mark Wahlberg', 'Mila Kunis', 'Beau Bridges', 'Ludacris']","Action, Crime, Drama","128,413"
Resident Evil: Retribution,$42.35M,"['Milla Jovovich', 'Sienna Guillory', 'Michelle Rodriguez', 'Aryana Engineer']","Action, Horror, Sci-Fi","146,659"
Hollywood Homicide,$30.01M,"['Harrison Ford', 'Josh Hartnett', 'Isaiah Washington', 'Lena Olin']","Action, Comedy, Crime","38,467"
Land of the Lost,$49.44M,"['Will Ferrell', 'Danny McBride', 'Anna Friel', 'Jorma Taccone']","Action, Adventure, Comedy","73,488"
Spy Kids 2: Island of Lost Dreams,$85.85M,"['Alexa PenaVega', 'Daryl Sabara', 'Antonio Banderas', 'Carla Gugino']","Action, Adventure, Comedy","70,769"
Spy Hard,$29.00M,"['Leslie Nielsen', 'Nicollette Sheridan', 'Charles Durning', 'Marcia Gay Harden']","Action, Comedy","39,293"
One for the Money,$26.41M,"['Katherine Heigl', ""Jason O'Mara"", 'Daniel Sunjata', 'John Leguizamo']","Action, Comedy, Crime","43,407"
The Colony,-,"['Kevin Zegers', 'Laurence Fishburne', 'Bill Paxton', 'Charlotte Sullivan']","Action, Horror, Sci-Fi","46,337"
Bangkok Dangerous,$15.28M,"['Oxide Chun Pang', 'Nicolas Cage', 'Charlie Yeung', 'Shahkrit Yamnarm', 'Panward Hemmanee']","Action, Crime, Thriller","57,646"
Universal Soldier: Regeneration,-,"['Dolph Lundgren', 'Jean-Claude Van Damme', 'Andrei Arlovski', 'Mike Pyle']","Action, Adventure, Sci-Fi","26,122"
The Way to Paradise,-,"['Enzo Zelocchi', 'Jennifer Lyons', 'Bryson Jones Allman', 'Brandi Maclaren']","Action, Comedy, Thriller","32,349"
Independence Day: Resurgence,$103.14M,"['Liam Hemsworth', 'Jeff Goldblum', 'Bill Pullman', 'Maika Monroe']","Action, Adventure, Sci-Fi","184,585"
Transformers: The Last Knight,$130.17M,"['Mark Wahlberg', 'Anthony Hopkins', 'Josh Duhamel', 'Laura Haddock']","Action, Adventure, Sci-Fi","161,336"
F9: The Fast Saga,$173.20M,"['Vin Diesel', 'Michelle Rodriguez', 'Jordana Brewster', 'Tyrese Gibson']","Action, Crime, Thriller","151,441"
Morbius,$73.87M,"['Jared Leto', 'Matt Smith', 'Adria Arjona', 'Jared Harris']","Action, Adventure, Horror","139,448"
The Covenant,$23.29M,"['Steven Strait', 'Sebastian Stan', 'Toby Hemingway', 'Taylor Kitsch']","Action, Adventure, Fantasy","51,009"
Resident Evil: Welcome to Raccoon City,$17.00M,"['Kaya Scodelario', 'Robbie Amell', 'Hannah John-Kamen', 'Tom Hopper']","Action, Horror, Sci-Fi","58,880"
Hellboy,$21.90M,"['David Harbour', 'Milla Jovovich', 'Ian McShane', 'Sasha Lane']","Action, Adventure, Fantasy","94,497"
xXx: Return of Xander Cage,$44.90M,"['Vin Diesel', 'Donnie Yen', 'Deepika Padukone', 'Kris Wu']","Action, Adventure, Thriller","94,870"
The Mummy: Tomb of the Dragon Emperor,$102.49M,"['Brendan Fraser', 'Jet Li', 'Maria Bello', 'Michelle Yeoh']","Action, Adventure, Fantasy","166,579"
Monster Hunter,$15.16M,"['Milla Jovovich', 'Tony Jaa', 'Ron Perlman', 'T.I.']","Action, Adventure, Fantasy","64,376"
The Bad Batch,$0.18M,"['Suki Waterhouse', 'Jason Momoa', 'Jayda Fink', 'Keanu Reeves']","Action, Horror, Mystery","33,847"
Doom,$28.21M,"['Karl Urban', 'Rosamund Pike', 'Dwayne Johnson', 'Deobia Oparei']","Action, Horror, Sci-Fi","116,462"
A Good Day to Die Hard,$67.35M,"['Bruce Willis', 'Jai Courtney', 'Sebastian Koch', 'Mary Elizabeth Winstead']","Action, Thriller","211,349"
The 5th Wave,$34.92M,"['Chloë Grace Moretz', 'Matthew Zuk', 'Gabriela Lopez', 'Bailey Anne Borders']","Action, Adventure, Sci-Fi","113,838"
Mighty Morphin Power Rangers,$38.19M,"['Karan Ashley', 'Johnny Yong Bosch', 'Steve Cardenas', 'Jason David Frank']","Action, Adventure, Family","29,142"
Spawn,$54.97M,"['Michael Jai White', 'John Leguizamo', 'Martin Sheen', 'Theresa Randle']","Action, Crime, Drama","70,518"
The First Purge,$69.49M,"[""Y'lan Noel"", 'Lex Scott Davis', 'Joivan Wade', 'Steve Harris']","Action, Horror, Sci-Fi","66,878"
Paul Blart: Mall Cop,$20.82M,"['Kevin James', ""Keir O'Donnell"", 'Jayma Mays', 'Raini Rodriguez']","Action, Comedy, Crime","114,133"
Lost in Space,$69.12M,"['Gary Oldman', 'William Hurt', 'Matt LeBlanc', 'Mimi Rogers']","Action, Adventure, Family","73,841"
Big Momma's House,$117.56M,"['Martin Lawrence', 'Nia Long', 'Paul Giamatti', 'Jascha Washington']","Action, Comedy, Crime","88,487"
The Transporter Refueled,$16.03M,"['Ed Skrein', 'Loan Chabanol', 'Ray Stevenson', 'Lenn Kudrjawizki']","Action, Thriller","43,529"
The Medallion,$22.11M,"['Jackie Chan', 'Lee Evans', 'Claire Forlani', 'Julian Sands']","Action, Comedy, Fantasy","42,949"
Mutant Chronicles,$0.01M,"['Thomas Jane', 'Ron Perlman', 'Devon Aoki', 'Sean Pertwee']","Action, Adventure, Mystery","26,832"
Alex Cross,$25.89M,"['Tyler Perry', 'Matthew Fox', 'Rachel Nichols', 'Edward Burns']","Action, Crime, Mystery","34,844"
Beast,-,"['Saurabh Thakur', 'Joseph Vijay', 'Pooja Hegde', 'K. Selvaraghavan']","Action, Thriller","34,593"
Moonfall,$19.06M,"['Halle Berry', 'Patrick Wilson', 'John Bradley', 'Charlie Plummer']","Action, Adventure, Sci-Fi","90,204"
The Twilight Saga: Eclipse,$300.53M,"['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Xavier Samuel']","Action, Adventure, Drama","253,146"
Conan the Barbarian,$21.30M,"['Jason Momoa', 'Ron Perlman', 'Rose McGowan', 'Stephen Lang']","Action, Adventure, Fantasy","101,056"
Red Sonja,$6.95M,"['Arnold Schwarzenegger', 'Brigitte Nielsen', 'Sandahl Bergman', 'Paul L. Smith']","Action, Adventure, Fantasy","43,616"
Eragon,$75.03M,"['Ed Speleers', 'Sienna Guillory', 'Jeremy Irons', 'John Malkovich']","Action, Adventure, Family","128,592"
"10,000 BC",$94.78M,"['Camilla Belle', 'Steven Strait', 'Marco Khan', 'Cliff Curtis']","Action, Adventure, Drama","133,677"
Hot Pursuit,$34.51M,"['Reese Witherspoon', 'Sofía Vergara', 'Matthew Del Negro', 'Michael Mosley']","Action, Comedy, Crime","52,895"
Get Carter,$14.97M,"['Sylvester Stallone', 'Rachael Leigh Cook', 'Miranda Richardson', 'Rhona Mitra']","Action, Crime, Drama","35,660"
Agent Cody Banks,$47.94M,"['Frankie Muniz', 'Hilary Duff', 'Andrew Francis', 'Angie Harmon']","Action, Adventure, Comedy","36,097"
Cats & Dogs,$93.39M,"['Alec Baldwin', 'Tobey Maguire', 'Jeff Goldblum', 'Elizabeth Perkins']","Action, Adventure, Comedy","61,264"
"I, Frankenstein",$19.08M,"['Aaron Eckhart', 'Bill Nighy', 'Miranda Otto', 'Virginie Le Brun']","Action, Fantasy, Sci-Fi","82,693"
Stealth,$32.12M,"['Josh Lucas', 'Jessica Biel', 'Jamie Foxx', 'Sam Shepard']","Action, Adventure, Sci-Fi","55,305"
Abduction,$28.09M,"['Taylor Lautner', 'Lily Collins', 'Alfred Molina', 'Jake Andolina']","Action, Mystery, Thriller","82,133"
Miss Congeniality 2: Armed & Fabulous,$48.48M,"['Sandra Bullock', 'Regina King', 'William Shatner', 'Enrique Murciano']","Action, Comedy, Crime","77,999"
G-Force,$119.44M,"['Will Arnett', 'Penélope Cruz', 'Zach Galifianakis', 'Bill Nighy']","Animation, Action, Adventure","48,481"
Stormbreaker,$0.65M,"['Alex Pettyfer', 'Mickey Rourke', 'Sophie Okonedo', 'Sarah Bolger']","Action, Adventure, Family","25,215"
Bachchhan Paandey,-,"['Akshay Kumar', 'Kriti Sanon', 'Pankaj Tripathi', 'Arshad Warsi']","Action, Comedy, Crime","36,238"
Charlie's Angels,$17.80M,"['Kristen Stewart', 'Naomi Scott', 'Ella Balinska', 'Elizabeth Banks']","Action, Adventure, Comedy","77,054"
Superman III,$59.95M,"['Christopher Reeve', 'Richard Pryor', 'Margot Kidder', 'Jackie Cooper']","Action, Adventure, Comedy","72,873"
Shadow in the Cloud,-,"['Chloë Grace Moretz', 'Nick Robinson', 'Beulah Koale', 'Taylor John Smith']","Action, Horror, War","28,921"
How It Ends,-,"['Theo James', 'Kat Graham', 'Nancy Sorel', 'Nicole Ari Parker']","Action, Drama, Horror","55,889"
See No Evil,$15.03M,"['Glenn Jacobs', 'Christina Vidal', 'Michael J. Pagan', 'Samantha Noble']","Action, Horror, Thriller","28,150"
The Phantom,$17.30M,"['Billy Zane', 'Kristy Swanson', 'Treat Williams', 'Catherine Zeta-Jones']","Action, Adventure, Comedy","35,043"
Cyborg,$10.17M,"['Jean-Claude Van Damme', 'Deborah Richter', 'Vincent Klyn', 'Alex Daniels']","Action, Sci-Fi, Thriller","32,818"
Dilwale,$4.83M,"['Shah Rukh Khan', 'Kajol', 'Varun Dhawan', 'Kriti Sanon']","Action, Comedy, Drama","36,706"
Virus,$14.01M,"['Jamie Lee Curtis', 'Donald Sutherland', 'William Baldwin', 'Joanna Pacula']","Action, Horror, Sci-Fi","29,087"
Rage,-,"['Nicolas Cage', 'Rachel Nichols', 'Max Ryan', 'Michael McGrady']","Action, Thriller","25,010"
Wild Wild West,$113.81M,"['Will Smith', 'Kevin Kline', 'Kenneth Branagh', 'Salma Hayek']","Action, Comedy, Sci-Fi","164,298"
The Darkest Hour,$21.43M,"['Emile Hirsch', 'Olivia Thirlby', 'Max Minghella', 'Rachael Taylor']","Action, Adventure, Horror","62,634"
Anaconda,$65.89M,"['Jon Voight', 'Jennifer Lopez', 'Eric Stoltz', 'Ice Cube']","Action, Adventure, Horror","108,365"
Dracula 2000,$33.02M,"['Gerard Butler', 'Justine Waddell', 'Jonny Lee Miller', 'Christopher Plummer']","Action, Fantasy, Horror","35,245"
The Cold Light of Day,$3.75M,"['Henry Cavill', 'Bruce Willis', 'Sigourney Weaver', 'Verónica Echegui']","Action, Thriller","38,660"
Charlie's Angels: Full Throttle,$100.83M,"['Drew Barrymore', 'Lucy Liu', 'Cameron Diaz', 'Bernie Mac']","Action, Adventure, Comedy","130,727"
